labels,0,1,2,3,4,5,6,7,8,9
0,-4.8793906433173,1.4450722370960984,2.562749524865077,0.4752660884924006,4.4533690702739115,3.6909413914237508,-1.106084497969865,-3.814442871671046,0.5701670624691414,-1.4835455247214417
1,2.734555688704558,0.47691086672437494,-2.3808399232402917,-0.10067608144312415,-2.456840038060205,-0.513856353740443,1.7446143055096819,0.5775269831700118,-0.1629782732830961,-1.573564441910721
2,1.1248678750745622,1.2905374906701068,-2.099594345811404,-0.0892756041542779,-0.3084890861044106,0.9240111276748191,0.7156591264659458,-0.13423880831944304,-1.3541559378481816,-3.648271973108283
3,2.993553446538395,2.388847038237432,-1.7149361271418033,1.16471364284598,-1.5589906134950051,1.0269091209191055,-0.40392517407527195,1.1793675299325703,1.2074337779088773,-0.1932453128476332
4,1.660483596901557,2.48440792039272,-1.3082546782051931,2.2614204261475206,-2.584469427755198,-1.016428105322558,-0.12902386684383738,2.346124133936426,0.18479889307384934,1.2088817222879473
5,2.135733730720171,-0.3095286849986491,-1.7129184791380418,-2.2279920663601045,-1.2174850012597116,0.14621901752110028,1.9245506831171069,-0.5531921445722651,0.020914924856030803,-2.53956392051254
6,0.8203305945746696,0.5259360137271654,-0.9231086370012385,0.9875671580768322,-0.9753203526155589,-0.9148265173254557,0.4217742615373476,0.06247702940756267,-0.7290037216730638,-0.7424187046178332
7,0.8026209427239878,-0.49225846902573156,0.11193361427807645,-0.2660936489100904,-0.22796822493255792,0.5139590117871212,0.3491645000536336,0.6151352880333179,-0.19507730860984487,1.2394400731930926
8,1.7802164114915882,-0.0961398259585966,-0.3138147486257528,-1.4793573049292736,0.09698496709156167,0.5637439489986334,0.4702108969486821,-0.27031681972468624,-1.36826558886163,-0.5453718455381763
9,1.8262376314323658,0.6918529140137717,0.06743262311523737,-0.7183476569014176,-0.9459523887626256,-0.055594495924370955,2.1631719573517123,1.37993317854754,-1.6324666864454083,2.2632556479200745
10,3.0197285519829613,1.2417026146145596,-1.5197226131880197,1.2731463923684319,-0.9360939156626793,1.1429533774033822,-0.4777052366611458,0.7226938825174795,-2.7806925311815966,0.9779647552981319
11,3.328540629949213,-0.4519363402842911,-0.5353237732139248,-3.126119028491339,-0.4265061691442922,-0.7118088980820181,1.7785857132024134,-1.6240777559773067,-1.1714535912320518,-1.155254150346972
12,0.15498575996150338,0.1927905822466315,0.4162405792767433,-0.9747442516548235,0.4029344124609266,-0.7005454808400464,-0.17300662708756145,0.2982865647449337,-2.214617153035749,-0.7308583013364329
13,0.09366837635271924,-0.7873621813630358,0.2966218770815792,-1.8650617267326446,-0.2038673914331403,-1.8608028393026022,1.1726962355507409,0.7743918086200999,-3.6624408702712845,-1.365317253187737
14,-1.4125895961440353,2.1109720827577725,1.587365105816549,-3.384900495829365,-0.010739663095688967,-3.1680260179860724,-0.08303219774611575,0.3304624474792081,-1.3572559756806004,-2.778210823138347
15,0.36561918697055046,-2.1241506893416013,-0.5325850336814288,1.8730308006170997,-1.4853566033037797,1.1218715256856948,0.5366337835079557,2.824761678535286,-1.913846402059117,2.6276961143509894
16,0.027810743661230333,-0.8076356493000655,-0.1434245722243489,1.160017038982273,0.28460790100933275,0.8556284702085732,-0.6956859100464222,-0.1976456427561149,-0.1908625401922593,1.47604776719241
17,-1.2623129324174196,-1.08681560938412,1.33541510330461,-1.6480255691097168,1.582756856422828,0.1615746728957304,0.6090820381081998,0.5800925777971404,-2.243891994045404,0.2642620525044779
18,0.5554694597641321,1.330256507038923,-2.3526085699225545,0.021527770686205427,-1.7781285586929922,0.019165683021966542,1.2162898352106581,0.8158686963324682,0.9638749985801233,-3.0570346908298727
19,1.0151216389858835,-2.3732314100421394,-0.6903236130071482,-1.8738142698534308,-1.0220358202339286,-0.5888700702518561,3.1918092534305424,0.44980175899237546,-2.1752504337151644,0.5279951174821369
20,2.090008073238826,2.270875608457807,-2.021884683838441,-0.7949552792968939,-2.061631347936086,-2.3679177369379527,0.2992860054458658,-0.14707396982626958,-1.0296303148247592,-3.511920722658571
21,0.4040191016565396,-0.5277981106482525,-0.0566528818717319,-0.4739980019488327,0.24395777948557784,1.7677648934014774,0.8495345568032878,1.4437894309014838,-2.0771585913394013,0.7507993616067719
22,0.2715742119358985,-0.09007226155611325,-1.984721141719135,-1.9332281652465837,0.5569227949283191,3.496140619440806,2.1260507109130575,-0.5328786638566878,0.7432153617004437,-3.333698414340307
23,0.2527491952046108,0.38579572022369,-0.3823705275128159,-0.31271303755235647,0.8636086094330987,2.5448904118143054,0.02118266485859352,-0.1275608108587195,-0.2933890480967183,-1.1625878313289086
24,1.2810506262014254,1.7438762592104284,-0.7903719331153661,-0.625017182669431,1.2281005653510433,3.500520772633907,-0.8686408066710277,-0.8765133035839705,0.690944616514739,-2.2851665452675682
25,0.12003888973363484,-1.5418389573056475,-0.7134956160187685,1.5372315193708603,-0.4312871826401892,0.729419285268757,-0.5907255910392846,0.07640686898158924,0.05574420787574334,2.883297564947168
26,-2.8861712749118897,0.25099731955782856,0.806879691907443,2.1554964098958687,1.3280246217595864,0.43691383612708834,-2.975323315325008,0.5394608555079308,-2.046126022578505,0.10291294927403279
27,1.2753279869142664,0.06995302750083834,-3.678685835472888,1.5116620328665484,-0.994935690183741,4.690654635393297,2.060588079261376,0.656204786253167,-0.13794276251885443,-3.018179692785635
28,-0.34880743017880694,0.09198173222992712,-1.4986480989730533,2.6609662091122215,-1.3013103344285426,2.561969190525257,-0.47184747281495426,3.3020789012886764,0.706545960343873,-1.4579202658638306
29,-0.0873693602137195,-1.053356232767913,1.1634452532112913,-0.12485144019035307,0.4020439881240518,-1.726301148430724,0.15162657559335702,0.23960083187055103,-2.8047265356672324,0.6346748781215317
30,-3.858744474522177,-0.8471426916741076,0.17031580732753304,-0.10665158636585018,-0.008381107447008623,-1.8485022742005977,-0.433858927893909,2.1726975536883364,-3.760514559782285,-1.8567630936178592
31,0.22360318445982685,-1.6476654935922,-0.28832313097867995,-0.1708886144906035,0.13962565650631098,1.1827451159811289,1.2042817384705964,0.3245923479049809,-0.24119840054936487,1.2793967878585888
32,0.3096730787892857,-1.2019121323659847,-0.8651835583573757,0.5063744065925708,-0.5834496681705285,1.9992707890866046,0.6029404242481644,1.496095836784996,0.9981541880408655,-0.00662852715964915
33,2.3060384792471043,0.8455267144479717,-1.302523528534444,0.04631053277279277,-0.44817610506119543,2.0106884531410714,0.4003298299200053,0.8165126318213025,-0.8311251581571908,-0.9007879386209993
34,0.1728796963156322,0.7639000029111105,1.001709803355082,0.9719951827894755,0.21606855981256612,-0.6782504245761208,-1.2854883470155283,1.88237185103879,-2.8219091634995266,1.3207353202700869
35,0.7053012341787284,0.9988879352537079,0.8645584524854443,-1.7876340741692731,-0.014186915632086572,-1.0147039897432455,-0.6181227659060506,0.13917518727072822,-0.7231850505784522,-0.5052221949273714
36,2.025177707068746,-1.29419347036967,0.2942624764964147,-0.09365328752696533,0.7590916250505454,0.6962094631883686,0.589221617861765,-0.7332054896874395,-1.7634008021314986,1.8134107674097573
37,-2.109054001199193,-1.8142448699560447,-0.9493784887344802,2.756660055792321,-1.1587223290876068,1.6131827106491843,-2.863213979815055,2.341569550298238,1.572026829940525,2.0002858682175884
38,1.7380346447038626,-0.3203434493676342,1.1857046037778498,-1.5836708232858754,0.6089190474509686,-1.3800762620331326,0.4787852968706737,-0.9130247776641623,-2.882908104164043,0.3370944739055288
39,0.8331278540642603,0.9696325279325967,-0.27581321482380877,0.8210422333393309,-0.610799654041279,-0.38622067119754433,-1.7781458790869067,0.6532505395742942,0.47841222892146157,0.09699217345693667
40,0.919828356445012,-1.9500248474661512,-2.39227701525053,-0.9841529651637998,-1.4165992123697655,1.8218497297873775,2.6309085338368163,0.6184392136809163,1.979800247207863,-0.6367895315897263
41,2.1866598377989908,-0.4201354520874013,0.2097115900638106,2.3767653435177296,-0.2613226395353885,-0.5128099256364446,-2.419193093765711,-0.833209740449901,1.1246433666865665,3.660684572004081
42,0.06354308581721035,0.8661400481642083,-0.6616748056726077,4.126152849191551,0.2165110498086999,1.7376855844139798,-2.454835221279804,1.4401286127366586,-1.0884396993534615,0.7745893129167042
43,1.876661276287583,2.4226314671600075,-1.7108905070957263,2.6967165174721246,0.24509375225832877,3.0589126031046048,-0.815109117569767,0.577402027733501,-1.3195196416085293,-0.5937166238548292
44,-0.7653170665574613,-1.494891998910251,2.7352006651736525,0.21115761792130855,1.3494109402789813,-1.992664064356712,-0.18177924731669065,-1.0999710389562039,-0.47800292810075473,2.8432901314851318
45,0.29009976655908176,-2.194738974283191,0.5391695727147932,0.4039769233667496,-1.100754242341195,-1.9396354322153517,1.5576650323668184,1.9240593791586929,-3.2184225719951987,1.6633159094089591
46,2.1291235002046562,2.4765986029262193,-1.6907271326607403,-1.3633684630100034,-0.9921301518753666,0.10472732818707889,-0.2532655277352122,-0.5270152254959918,1.4476996420627135,-3.568076575536354
47,-2.2854413627594887,-2.6023460129973,0.27977658810676925,0.05096402599096875,0.18252738450227401,-0.3291769860016086,0.7174326574209724,0.8177091527329603,0.617942589705822,3.8085099896063603
48,-1.2102480733146794,-1.2363361949798368,0.38641696525347313,0.28600730856443635,1.1305460389063804,1.5928395402942561,0.7242487658885467,-0.19724730198078444,-0.03534781508328645,1.8693713511947667
49,-2.498836418209534,-2.2107266646598127,-1.4034976705334121,1.515711269765298,0.4693846409634901,2.941589662707357,1.412601871065683,2.045222537624832,-5.091822964218551,-2.123067448043219
50,-1.4006787728311025,-1.2428227745972469,0.24480882634775636,4.018568187932504,-1.0040957998709676,-2.792625306294317,-1.542991603426563,2.1026914832062857,-3.5147769399820725,2.2931939216650763
51,1.1863533374752695,0.7236031632078562,-0.7551226230379154,-0.6600841594146047,-0.9362006614499212,0.5173016521149391,0.961643246079106,0.8704704771315148,0.5002005745515926,-0.9595177888129499
52,-1.1700025654871355,0.8043428443518672,-0.16076662402169095,-0.5293522113459719,0.3209267638705131,1.4113342570851553,-2.5541835531351293,1.4365658759462914,0.35733010571758683,-0.809854268097955
53,-0.5085715352103071,-1.2944866222506366,-0.4954845362451595,-0.07127538139517602,0.006491249770364693,1.753772167671373,0.6932569310253589,1.0990984912055335,0.38901688808728585,0.5213987327597642
54,0.02623810440307872,1.9601707353155482,0.4229235266164264,-1.03591789016969,0.761755488363098,-2.692299557861298,-0.21437780668950893,-2.4546288737243316,-4.363941518888595,-3.2637646164267746
55,-0.17595330637570078,-0.8299542476245768,-0.48467730675761833,1.65523830130558,0.2058328675444647,2.3900171954443783,-0.2591925214563442,0.4550925052685433,0.5951354791580471,0.680401565112909
56,-1.0717270616648347,0.537076177951189,0.29709832727949737,-0.9201277360620399,0.4491454924293365,2.7313615806772376,0.552693682906745,1.003440174613894,-0.20078249135626752,0.6435906271163552
57,-1.9128542797302817,-1.020080242359611,0.6842624399032665,0.07951922931353018,0.2062476300792283,-0.48699983903842614,-1.1395805023359697,1.9298799018155846,-1.1647380314371714,1.2773706165980774
58,0.9169494508174456,1.558729401666034,1.5783991994393842,-0.21385527145700547,-0.15376524200361297,-3.9424286750300026,-1.7170791183861698,0.3928924217768591,-4.3165688972899945,-0.1961308476031049
59,-0.44957923223837604,0.1264380889054714,0.9966710042546345,-0.3185247456670911,1.1118464328769013,-0.48935943986670044,-0.9839672737219787,0.2667457543252009,-2.6364498682338913,-0.1018018071657931
60,0.19947079435035336,-1.4784711284437422,-0.6110340251872226,-2.3687591283203493,0.9847275947716158,2.3692407281936387,2.767337092490861,0.29181201628862014,-1.8179660696185649,-0.6263308938189863
61,-0.3631795016547009,-1.4013962598224856,-2.039606917754882,-1.4221116841113615,-2.1376146918075056,-0.42396380542278833,3.421693132554967,1.3315953923700357,-0.5346972289584122,-1.6570242273078701
62,1.088482524126373,1.060057948447121,-1.698810789594741,1.7422616814320613,-2.1929882533674614,0.8280814946784079,2.059827204554562,2.369154321478134,0.23383793088217117,-0.1460024198852793
63,-0.8580494005853381,0.3294457834319542,0.1957021912975887,-1.3142125193445526,0.08637045728552045,-0.46214234432743495,1.2041410407812232,0.2045002935139961,0.5052798542326427,-0.3983629910081131
64,-2.5501326802501696,-2.5621777492541216,-1.2540777879672398,-0.3755582423133519,-1.0537064807115797,1.999764093790532,1.287483621930059,3.461956848993743,-0.7015089448489142,-0.4145977514859431
65,-2.5470668199931064,-2.5735232950145654,-0.32338014035794854,-1.4022439175531238,-0.09611282033908053,1.0079065107697605,3.0199308666669302,1.870710153527558,-0.5388377542685737,2.2205794942533683
66,-1.5115013308391436,-0.37261073172767295,1.9377266947168925,0.6419111713908159,0.17046783687170725,-2.3919411375968194,-1.9515953961736525,1.1538860914657307,-0.5069847851665694,2.3150762669969858
67,-1.058159643679596,0.1513177779902742,-0.6737932903028847,-1.373754708043138,0.7940488442560416,0.406169211187827,0.15913453372903857,0.02062066235732178,-2.121796285880294,-2.5722520913496663
68,0.06127944220486553,0.6666758743358703,1.4034099989331514,0.5592061944492779,0.8418043447503565,-0.5866229717174898,-2.427112512039069,-1.3194766370659998,2.1906847550204143,2.3127808263336576
69,0.9615317909754452,1.7987478682546048,-2.618539619401427,2.737386293893026,-1.4843790592252413,1.156195718003255,0.12108175931134055,1.339272830876433,0.6179675441152241,-2.8886901201374133
70,1.1378273060601505,-0.05633401623519138,-1.3479738840678634,0.2137392126269521,-0.016163475288433357,2.6328237516730315,0.7856289442705107,0.47986717571899073,-0.19091790191539235,-1.5622469361947684
71,2.2176530521527,-2.6735391805177344,-0.5033995171253003,1.1416335209830395,1.0056926340527148,0.27380362819157883,1.5914823623067422,-3.748762550243244,0.013040917092605353,3.450268724320652
72,-1.7572472956899268,-3.5336521521966913,0.27906606300196746,2.2221945687624554,0.9383601451260122,1.123850096222527,1.7104654259440055,-1.6993113861624725,1.742453078777883,4.691659935672439
73,0.35851451449717686,-1.9364955495893832,-0.08944637715855305,-0.31025388051172664,0.48570276733562096,0.665280505530661,1.4727658892711113,-0.8211909523258397,0.6257272212470933,1.9762625437745622
74,0.5337299773176767,-0.7707672528004404,-0.775255612992439,-1.1801255516477858,-0.585995511095311,1.2548483567086608,0.7641349806120477,1.3882511771520345,0.48172245969437766,-0.7442672241864228
75,0.6339470501236744,-4.4466634416026185,2.3656662157223476,0.8668112831738503,1.8813266088227238,-1.8868820871593595,1.4023735838707816,-3.279873255284474,-2.0288683463469686,4.602083562111231
76,-0.29619972800868855,0.691532173115398,0.22764433257594013,-0.5263200835914229,2.3622499291238954,2.1559773701775162,-1.3154829657549363,-0.0033186146197518307,-3.251574702642949,-1.554347185049521
77,1.4914978443473634,-0.6879376034241974,-0.15690841452794452,-0.03123700708642048,1.472436015039241,0.310145204058611,1.3268431368829494,-2.6725455984036923,-5.002595106069165,-1.311913932076013
78,0.7718682666279095,-3.7758080925570163,-1.32031557655409,-1.064977836689681,-0.13351722659534182,0.6807471590173375,3.93391644907478,-1.439880534508495,-0.31809372614969955,2.939378351084511
79,2.382747856190635,-0.3922730799314871,-2.204349116455845,2.8140960943788054,-1.5359133237800533,2.623486073209918,0.6637889734445325,1.4230783943485434,1.3275865741022477,0.43053938399383673
80,1.2643199289908904,0.06050738041504106,-0.1984404411271852,2.3189797913218513,1.8100872448641225,2.476977721960796,-1.7984657201756948,-2.0014874162351246,-0.9950824435749683,1.6549032911750285
81,-2.1408875854102654,-1.1523683772186657,0.7163012174923582,0.008836368153521235,0.7122733456108761,0.022451619728142733,-0.854980597868933,1.1273807847361796,-1.3075172139066424,0.8146258814658652
82,1.310219319032464,3.0268649383184805,-0.3012546986639811,-1.259096918943507,-0.07361663465172255,-1.27230771274604,-1.968690316656629,-0.5845132081962621,-1.171019726675563,-2.569030367427426
83,-3.9103340194994765,0.4630275446903213,3.6510336528938847,2.1290058920766612,2.5022153011133,-2.1487104339437315,-3.615701695894258,-2.820430427485596,1.2086884444035069,1.365108246759737
84,4.323527061976266,-2.559258876630735,-3.0058081286332827,0.25033612345756157,-1.230813371457891,0.5548132467842836,3.8446859069377197,-3.5090788523536753,-0.3130197488458466,1.3542080879254512
85,-0.49462299796772985,-2.5244387794253704,-1.9068003865939716,5.16868652371151,0.08423028433859617,4.1924344024915685,0.6827044098077854,-1.1948173572513596,-0.516053681035971,2.3963049182962823
86,-2.047581520147836,0.5860211179420095,-0.8516470538749157,1.0946731340545768,1.1981380725906245,4.068740718746515,-0.6178560655445984,-0.3897402272287336,0.878368594149472,-2.450180656451783
87,-3.1563594123413345,-0.5963011754359449,-0.5960865669305905,-0.9147428447914083,2.9354821110429263,5.944764236874127,2.927054581343884,-1.1397121414979758,-2.2028824486428253,-3.4014178128127024
88,2.3876096988642486,-0.6027620176308008,-2.5187452596995903,3.4669900200714587,-2.410841160216034,-1.8693989303599372,0.31758757946612604,-1.3474186465414355,-0.5782560951231224,3.3588826897844557
89,-0.06727157530439198,-1.6157266196877735,1.600227628018489,2.7074197214733977,0.36909252902978495,-3.7105254695332373,-1.777840926750177,-2.1638043389910577,-0.9485188825443039,3.9583249123650455
90,0.10087989024755173,-1.3175065644855655,0.667377497958541,0.5184380923062831,0.13513024357340991,-0.3346258489618825,-0.23346059307179579,0.5293988458473727,-0.7427497647371682,1.9963572582140348
91,-1.6607049655498047,1.572491856758416,0.027949449547517533,1.5356220312845728,1.7770849479918502,2.7888538855564495,-3.553148116434226,-1.5504962122455008,3.484253254301838,-0.9494906154720875
92,-0.0018360628084570368,-0.0742837108126517,-0.018336613340967894,-0.3342925176562085,1.0309863433330855,2.057102297401968,0.24674422525333956,-0.7378472140500824,1.056405230836656,-0.4325022789106463
93,0.5607061274065275,0.6848329213568668,1.4142938591248762,-1.5386362350776397,1.7889332389009875,1.8321679355057234,0.5175811525360745,-1.1562207044573845,-0.01807771082647376,-0.7749130956323794
94,1.290615005924265,-2.2362086676695485,0.09285936880005205,0.26516990144773406,1.2187335829465358,0.403224326812886,1.4581862968169041,-3.2304948972802654,0.5315389914831579,2.9037833021639767
95,-2.288284814890342,-0.2410687326306299,1.3061962380937864,-1.9903195149204638,2.935939594055551,3.6067942394341435,1.9860881449097036,-1.3691388360026284,2.1372312575018695,-0.35754627540641204
96,-0.5163212264900975,0.02929630725687385,-1.5736435324381353,-0.8636293016998327,-1.3956261877656788,-1.650585114537705,2.133529341833803,0.3723866099984092,-2.5651830016027106,-3.716732665439635
97,1.080122657147714,0.3477980601397069,-2.5654542361229336,0.4191916999424149,1.131431164153894,4.915428402641897,0.8293832125368982,-2.3431879119419547,3.6369907567581548,-2.528041475076688
98,0.12069817105616429,-3.3068594205906883,-1.868459037601352,0.5972820440623413,-0.502593409460916,2.7694385844076352,2.8338469244230775,0.633645113786781,-1.0373171538253159,1.2155631305439683
99,-0.5851238422053641,-1.6990800060982585,-1.1803067968320302,2.91292910260788,1.3140819735970475,2.682151596308243,-1.0737902925486829,-4.168775946033796,5.537625862001754,3.5550538754032006
100,-0.18921930942934445,-0.11136995069020716,-0.41088887349649444,1.0788952381276609,0.5447337810171378,2.2250919704358902,-1.1575534639165972,-0.33641159559984457,1.8792734637890398,0.4945264907637432
101,-4.262376087230894,-1.5882845144249815,3.741815023521175,0.41260668559935954,2.2939278189234864,-2.1936058000629512,-0.7152908436081715,0.38376278532961505,-2.2736503699567816,1.9418305540758585
102,-1.3918849275187577,-0.5532737830164711,1.7332950221758143,0.2837049414683634,0.9012115631831745,-1.2486944949075172,-0.9886406695789929,0.15449320272153388,-1.0043627702570166,1.268065317001479
103,-5.227518418642412,0.2930443543887965,3.02489319370146,-0.8766463267415051,3.294322814464176,0.14626067134248255,-1.202274835093066,-0.9939652175297597,-2.6682711394288514,-1.9654594498651548
104,-2.2961325710579086,-2.3737076615721047,-0.272174428845093,0.30003371894073855,-1.8169340152433013,-0.13297428885404264,0.28813026975243494,3.790276047271365,0.9923147409446009,2.800902817715694
105,-2.0602179749317022,-2.0593568202290564,3.9396336603020083,-0.4570269398246106,3.5894652130179985,-1.871650999802171,0.9826473572001483,-3.3723421745020055,-3.73820851756222,0.6131328988299573
